,Date,Time,User,Message,Year,Month,Day,Words,Word Length,Message Characters,Media
657,05-02-2018,PM, Fri Santosh Cse,Annaya😭😭😭😭,2018,2,5,"['Annaya', '']",0,7,FALSE
658,05-02-2018,PM, Abhinav Mississippi,<Media omitted>,2018,2,5,"['', 'Media', 'omitted', '']",2,12,TRUE
659,05-02-2018,PM, Fri Manoj Sirimla,👌🏻👌🏻👌🏻,2018,2,5,"['', '']",0,3,FALSE
660,05-02-2018,PM, Abhinav Mississippi,Nelagey chesada 😇,2018,2,5,"['Nelagey', 'chesada', '']",1,14,FALSE
661,05-02-2018,PM, Fri Vishnu Prasad,😂😂😂😂,2018,2,5,"['', '']",0,1,FALSE
662,05-02-2018,PM, Fri Saikirshna Bingi,Malli atla dance cheyali raaa annaya,2018,2,5,"['Malli', 'atla', 'dance', 'cheyali', 'raaa', 'annaya']",4,33,FALSE
663,05-02-2018,PM, Fri Saikumar Jntu,Santhu direction lo,2018,2,5,"['Santhu', 'direction', 'lo']",1,16,FALSE
664,05-02-2018,PM, Cse Srujana,GOUTHAM as dj,2018,2,5,"['GOUTHAM', 'as', 'dj']",1,10,FALSE
665,05-02-2018,PM, Cse Mounya,Mixer,2018,2,5,['Mixer'],-1,2,FALSE
666,05-02-2018,PM, Cse Shailaja Cse,🤣😍,2018,2,5,"['', '']",0,-1,FALSE
667,05-02-2018,PM, Fri Santosh Cse,Cheddam raa cheddam... One day will cme again...👍🏻🕺💃🏼👯🏻‍♀👯🏼‍♂,2018,2,5,"['Cheddam', 'raa', 'cheddam', 'One', 'day', 'will', 'cme', 'again', '']",7,58,FALSE
668,05-02-2018,PM, Cse Nikila A,Ledhu,2018,2,5,['Ledhu'],-1,2,FALSE
669,05-02-2018,PM, Fri M. karthik,Chuseysava motham chuseysava🙁,2018,2,5,"['Chuseysava', 'motham', 'chuseysava', '']",2,26,FALSE
670,05-02-2018,PM, Cse Mounika T,Haa,2018,2,5,['Haa'],-1,0,FALSE
671,05-02-2018,PM, Fri Vikram Cse,Em kanapadthundii beyy akada chudaniki...?? Havle,2018,2,5,"['Em', 'kanapadthundii', 'beyy', 'akada', 'chudaniki', 'Havle']",4,46,FALSE
672,05-02-2018,PM, Cse Snigda,Chusindi ata ga thananey adugu m chusindo🙈🙈,2018,2,5,"['Chusindi', 'ata', 'ga', 'thananey', 'adugu', 'm', 'chusindo', '']",6,40,FALSE
673,05-02-2018,PM, Cse Snikitha,Nee bondha,2018,2,5,"['Nee', 'bondha']",0,7,FALSE
674,05-02-2018,PM, Fri A Sai2,Tels le video ni scrsht tesi m zoom chesav chepu,2018,2,5,"['Tels', 'le', 'video', 'ni', 'scrsht', 'tesi', 'm', 'zoom', 'chesav', 'chepu']",8,45,FALSE
675,05-02-2018,PM, Fri A Sai2,Ada vad feel avthunad,2018,2,5,"['Ada', 'vad', 'feel', 'avthunad']",2,18,FALSE
676,05-02-2018,PM, Cse Snikitha,😠,2018,2,5,"['', '']",0,-2,FALSE
677,05-02-2018,PM, Fri A Sai2,Orey neku em pani leda,2018,2,5,"['Orey', 'neku', 'em', 'pani', 'leda']",3,19,FALSE
678,05-02-2018,PM, Fri Rajashaker Cse,Nvu chuseysava😂,2018,2,5,"['Nvu', 'chuseysava', '']",1,12,FALSE
679,05-02-2018,PM, Cse Komal,Karma🤦🏻‍♀🤦🏻‍♀,2018,2,5,"['Karma', '']",0,10,FALSE
680,05-02-2018,PM, Cse Ravali,Neeku rly ichha chudu,2018,2,5,"['Neeku', 'rly', 'ichha', 'chudu']",2,18,FALSE
681,05-02-2018,PM, Cse Spandhana,Ha chusthuna ga apat nundi🙁,2018,2,5,"['Ha', 'chusthuna', 'ga', 'apat', 'nundi', '']",4,24,FALSE
682,05-02-2018,PM, Cse Mounika Muniga,Em chusthunnav,2018,2,5,"['Em', 'chusthunnav']",0,11,FALSE
683,05-02-2018,PM, Fri Manoj Sirimla,Njm chepthai ala ney feel avthar karma gurthosthadi karnudu kuda🤧,2018,2,5,"['Njm', 'chepthai', 'ala', 'ney', 'feel', 'avthar', 'karma', 'gurthosthadi', 'karnudu', 'kuda', '']",9,62,FALSE
684,05-02-2018,PM, Fri A Sai2,Ichina reply ni☹,2018,2,5,"['Ichina', 'reply', 'ni', '']",2,13,FALSE
685,05-02-2018,PM, Cse Shirisha,Adukuntunv ga reply chudu ani😇,2018,2,5,"['Adukuntunv', 'ga', 'reply', 'chudu', 'ani', '']",4,27,FALSE
686,05-02-2018,PM, Cse Maheswari,Babu neeko🙏🏻🙏🏻,2018,2,5,"['Babu', 'neeko', '']",1,11,FALSE
687,05-02-2018,PM, Fri Ramnarayan Cse,Pedhaval chinolaki petakodadh😌,2018,2,5,"['Pedhaval', 'chinolaki', 'petakodadh', '']",2,27,FALSE
688,05-02-2018,PM, Cse Aruna Kumari,Nuv chinnodiva,2018,2,5,"['Nuv', 'chinnodiva']",0,11,FALSE
689,05-02-2018,PM, Lalli,Kadha doubt ha video pampana scrnsht tesi chusthava,2018,2,5,"['Kadha', 'doubt', 'ha', 'video', 'pampana', 'scrnsht', 'tesi', 'chusthava']",6,48,FALSE
690,05-02-2018,PM, Krishnakanth_Yachareni,Do u need helpline🙃,2018,2,5,"['Do', 'u', 'need', 'helpline', '']",3,16,FALSE
691,05-02-2018,PM, Cse Ravathi,Nuv vodhu nee help vodhu,2018,2,5,"['Nuv', 'vodhu', 'nee', 'help', 'vodhu']",3,21,FALSE
692,05-02-2018,PM, Cse Manasa,Poo ika,2018,2,5,"['Poo', 'ika']",0,4,FALSE
693,05-02-2018,PM, Fri Manoj Sirimla,Tesi padesthunav ga😯 anthey le niii ha😏,2018,2,5,"['Tesi', 'padesthunav', 'ga', 'anthey', 'le', 'niii', 'ha', '']",6,36,FALSE
694,05-02-2018,PM, Fri Manoj Sirimla,39 PM - Fri Rajashaker Cse changed this group's icon,2018,2,5,"['39', 'PM', 'Fri', 'Rajashaker', 'Cse', 'changed', 'this', 'group', 's', 'icon']",8,49,FALSE
695,05-02-2018,PM, Fri Manoj Sirimla,😭😭😭😭😭😍,2018,2,5,"['', '']",0,3,FALSE
696,05-02-2018,PM, Fri M. karthik,<Media omitted>,2018,2,5,"['', 'Media', 'omitted', '']",2,12,TRUE
697,05-03-2018,PM, Fri Manoj Sirimla,52 PM - You deleted this group's icon,2018,3,5,"['52', 'PM', 'You', 'deleted', 'this', 'group', 's', 'icon']",6,34,FALSE
698,05-03-2018,PM, Cse Deepa,"58 AM - Fri Vishnu Prasad changed the subject from ""Happy bday Biscuit Babu😝"" to ""Pelli Kala...💑💑🤵🏻👰🏻""",2018,3,5,"['58', 'AM', 'Fri', 'Vishnu', 'Prasad', 'changed', 'the', 'subject', 'from', 'Happy', 'bday', 'Biscuit', 'Babu', 'to', 'Pelli', 'Kala', '']",15,99,FALSE
699,05-04-2018,8:58 AM, Fri A Sai2,"06 AM - Cse Niharika changed the subject from ""Pelli Kala...💑💑🤵🏻👰🏻"" to ""Happy b'day deepa.🎂""",2018,4,5,"['06', 'AM', 'Cse', 'Niharika', 'changed', 'the', 'subject', 'from', 'Pelli', 'Kala', 'to', 'Happy', 'b', 'day', 'deepa', '']",14,89,FALSE
700,05-05-2018,12:06 AM, Fri A Sai2,Eppie bday deep ah🙁,2018,5,5,"['Eppie', 'bday', 'deep', 'ah', '']",3,16,FALSE
701,05-05-2018,12:07 AM, Fri Saikumar Jntu,09 AM - Cse Niharika changed this group's icon,2018,5,5,"['09', 'AM', 'Cse', 'Niharika', 'changed', 'this', 'group', 's', 'icon']",7,43,FALSE
702,05-05-2018,12:09 AM, Fri A Sai2,20 AM - Cse Niharika deleted this group's icon,2018,5,5,"['20', 'AM', 'Cse', 'Niharika', 'deleted', 'this', 'group', 's', 'icon']",7,43,FALSE
703,05-05-2018,12:20 AM, Fri A Sai2,Happie birthday Deepa..,2018,5,5,"['Happie', 'birthday', 'Deepa', '']",2,20,FALSE
704,05-05-2018,12:42 AM, Fri Saikumar Jntu,Many more happy returns of the day deepu..😊😊🎂🎂,2018,5,5,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'deepu', '']",7,43,FALSE
705,05-05-2018,12:44 AM, Fri Saikirshna Bingi,Many more happy returns of the day deepa,2018,5,5,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'deepa']",6,37,FALSE
706,05-05-2018,12:55 AM, Fri Goutham Cse,Many more happy returns of the day Deepa😍😍😍,2018,5,5,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'Deepa', '']",7,40,FALSE
707,05-05-2018,3:17 AM, Fri Jhanaki Ram,Happy birthday Deepa......🎂🍰,2018,5,5,"['Happy', 'birthday', 'Deepa', '']",2,25,FALSE
708,05-05-2018,5:47 AM, Fri Manoj Sirimla,Happy birthday Deepaaa,2018,5,5,"['Happy', 'birthday', 'Deepaaa']",1,19,FALSE
709,05-05-2018,5:50 AM, Fri Manoj Sirimla,Many more happy returns of the day deepa..,2018,5,5,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'deepa', '']",7,39,FALSE
710,05-05-2018,6:22 AM, Cse Sruthi,Happy birthday Deeeepaaaa🍾🍾😝😱,2018,5,5,"['Happy', 'birthday', 'Deeeepaaaa', '']",2,26,FALSE
711,05-05-2018,6:24 AM, Cse Sruthi,Happy birthday deepa,2018,5,5,"['Happy', 'birthday', 'deepa']",1,17,FALSE
712,05-05-2018,6:32 AM, Cse Deepa,Happy birthday deepa,2018,5,5,"['Happy', 'birthday', 'deepa']",1,17,FALSE
713,05-05-2018,6:34 AM, Cse Niharika,Happy birthday Deepa🎂🍰,2018,5,5,"['Happy', 'birthday', 'Deepa', '']",2,19,FALSE
714,05-05-2018,7:06 AM, Fri Vikram Cse,Happy birthday Deepa,2018,5,5,"['Happy', 'birthday', 'Deepa']",1,17,FALSE
715,05-05-2018,7:31 AM, Fri Vishnu Prasad,Happy birthday deepa,2018,5,5,"['Happy', 'birthday', 'deepa']",1,17,FALSE
716,05-05-2018,7:36 AM, Cse Aruna Kumari,Many more happy returns of the day deelu darling😍😘,2018,5,5,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'deelu', 'darling', '']",8,47,FALSE
717,05-05-2018,8:12 AM, Fri Vikram Cse,Deelu evaru,2018,5,5,"['Deelu', 'evaru']",0,8,FALSE
718,05-05-2018,8:13 AM, Fri Santosh Cse,@919848143068,2018,5,5,"['', '919848143068']",0,10,FALSE
719,05-05-2018,8:14 AM, Fri Saikirshna Bingi,*deepu,2018,5,5,"['', 'deepu']",0,3,FALSE
720,05-05-2018,8:14 AM, Fri Saikirshna Bingi,😛,2018,5,5,"['', '']",0,-2,FALSE
721,05-05-2018,8:14 AM, Fri Manoj Sirimla,Happy Birthday Deepa,2018,5,5,"['Happy', 'Birthday', 'Deepa']",1,17,FALSE
722,05-05-2018,8:19 AM, Fri Vikram Cse,Happy birthday deepa,2018,5,5,"['Happy', 'birthday', 'deepa']",1,17,FALSE
723,05-05-2018,8:19 AM, Lalli,Happy birthday deepa,2018,5,5,"['Happy', 'birthday', 'deepa']",1,17,FALSE
724,05-05-2018,8:27 AM, Cse Sruthi,Hpy bday deepa,2018,5,5,"['Hpy', 'bday', 'deepa']",1,11,FALSE
725,05-05-2018,8:31 AM, Lalli,Happy Birthday Deepa🎂,2018,5,5,"['Happy', 'Birthday', 'Deepa', '']",2,18,FALSE
726,05-05-2018,8:52 AM, Fri Vishnu Prasad,Peru knchm tappu poina ageyla lev ga🤓,2018,5,5,"['Peru', 'knchm', 'tappu', 'poina', 'ageyla', 'lev', 'ga', '']",6,34,FALSE
727,05-05-2018,9:30 AM, Fri Rajashaker Cse,Mari 😍,2018,5,5,"['Mari', '']",0,3,FALSE
728,05-05-2018,9:55 AM, Cse Sruthi,Happy birthday deepa,2018,5,5,"['Happy', 'birthday', 'deepa']",1,17,FALSE
729,05-05-2018,9:56 AM, Fri A Sai2,Many more happy returns of the day DEEPA🎂🎂☺,2018,5,5,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'DEEPA', '']",7,40,FALSE
730,05-05-2018,10:02 AM, Fri A Sai2,happy Bday deepa ..,2018,5,5,"['happy', 'Bday', 'deepa', '']",2,16,FALSE
731,05-05-2018,10:04 AM, Fri A Sai2,Happy birthday deepa😀🤣,2018,5,5,"['Happy', 'birthday', 'deepa', '']",2,19,FALSE
732,05-05-2018,10:14 AM, Cse Deepa,Happy birthday Deepa.....,2018,5,5,"['Happy', 'birthday', 'Deepa', '']",2,22,FALSE
733,05-05-2018,10:34 AM, Fri Saikirshna Bingi,Happy birthday deepa,2018,5,5,"['Happy', 'birthday', 'deepa']",1,17,FALSE
734,05-05-2018,11:04 AM, Fri Manoj Sirimla,Happy birthday deepa,2018,5,5,"['Happy', 'birthday', 'deepa']",1,17,FALSE
735,05-05-2018,PM, Cse Deepa,Happie bday deepa,2018,5,5,"['Happie', 'bday', 'deepa']",1,14,FALSE
736,05-05-2018,PM, Fri Vishnu Prasad,<Media omitted>,2018,5,5,"['', 'Media', 'omitted', '']",2,12,TRUE
737,05-05-2018,PM, Fri Santosh Cse,Reference EMP861,2018,5,5,"['Reference', 'EMP861']",0,13,FALSE
738,05-05-2018,PM, Cse Niharika,<Media omitted>,2018,5,5,"['', 'Media', 'omitted', '']",2,12,TRUE
739,05-05-2018,PM, Fri Santosh Cse,This message was deleted,2018,5,5,"['This', 'message', 'was', 'deleted']",2,21,FALSE
740,05-05-2018,PM, Fri Manoj Sirimla,This is for gspann techonologies,2018,5,5,"['This', 'is', 'for', 'gspann', 'techonologies']",3,29,FALSE
741,05-05-2018,PM, Fri Manoj Sirimla,Thq so much for all ur wishes...miss u all..,2018,5,5,"['Thq', 'so', 'much', 'for', 'all', 'ur', 'wishes', 'miss', 'u', 'all', '']",9,41,FALSE
742,05-05-2018,PM, Fri Manoj Sirimla,<Media omitted>,2018,5,5,"['', 'Media', 'omitted', '']",2,12,TRUE
743,05-06-2018,9:18 AM, Cse Deepa,Johny dance performance..👌🏻👌🏻👌🏻👌🏻👌🏻,2018,6,5,"['Johny', 'dance', 'performance', '']",2,32,FALSE
744,05-06-2018,9:18 AM, Cse Deepa,Aavula nve kada ra adi,2018,6,5,"['Aavula', 'nve', 'kada', 'ra', 'adi']",3,19,FALSE
745,05-06-2018,9:18 AM, Cse Deepa,🍺🍺🍺🍻🍻🍻🍻🍻🍻🍾,2018,6,5,"['', '']",0,7,FALSE
746,05-06-2018,9:18 AM, Cse Niharika,🍾🍾🍾🍾,2018,6,5,"['', '']",0,1,FALSE
747,05-06-2018,9:18 AM, Cse Niharika,Hahaha vadi steps kuda,2018,6,5,"['Hahaha', 'vadi', 'steps', 'kuda']",2,19,FALSE
748,05-06-2018,9:19 AM, Fri Manoj Sirimla,👌👌👌👌👌😂😂😂,2018,6,5,"['', '']",0,5,FALSE
749,05-06-2018,9:20 AM, Cse Deepa,👍🍾🍻,2018,6,5,"['', '']",0,0,FALSE
750,05-06-2018,10:21 AM, Cse Komal,😳,2018,6,5,"['', '']",0,-2,FALSE
751,05-06-2018,PM, Cse Ravali,Last lo petai xprsn aithey kirak undi😜,2018,6,5,"['Last', 'lo', 'petai', 'xprsn', 'aithey', 'kirak', 'undi', '']",6,35,FALSE
752,05-06-2018,PM, Cse Srujana,Edo gatiga try chesthunad😆,2018,6,5,"['Edo', 'gatiga', 'try', 'chesthunad', '']",3,23,FALSE
753,05-06-2018,PM, Cse Mounya,57 PM - Cse Sruthi removed Cse Snikitha,2018,6,5,"['57', 'PM', 'Cse', 'Sruthi', 'removed', 'Cse', 'Snikitha']",5,36,FALSE
754,05-06-2018,PM, Fri Saikumar Jntu,snikitha mrge ki evarevar vosthunnaru,2018,6,5,"['snikitha', 'mrge', 'ki', 'evarevar', 'vosthunnaru']",3,34,FALSE
755,05-06-2018,PM, Fri Rajashaker Cse,Msg chudam kadhuu reply ivandii....,2018,6,5,"['Msg', 'chudam', 'kadhuu', 'reply', 'ivandii', '']",4,32,FALSE
756,05-06-2018,PM, Cse Snigda,🙋🏻‍♀🙋🏻‍♀😜😜,2018,6,5,"['', '']",0,7,FALSE
757,05-06-2018,PM, Fri M. karthik,"02 PM - Cse Sruthi changed the subject from ""Happy b'day deepa.🎂"" to ""Snikitha marriage....""",2018,6,5,"['02', 'PM', 'Cse', 'Sruthi', 'changed', 'the', 'subject', 'from', 'Happy', 'b', 'day', 'deepa', 'to', 'Snikitha', 'marriage', '']",14,89,FALSE
758,05-06-2018,PM, Fri Vikram Cse,Nenu🙋🏻‍♀,2018,6,5,"['Nenu', '']",0,5,FALSE
759,05-06-2018,PM, Cse Shirisha,👆🏻,2018,6,5,"['', '']",0,-1,FALSE
760,05-06-2018,PM, Cse Nikila A,🙋🏼‍♂🙋🏼‍♂🕺🕺,2018,6,5,"['', '']",0,7,FALSE
761,05-06-2018,PM, Cse Shailaja Cse,🙋‍♂,2018,6,5,"['', '']",0,0,FALSE
762,05-06-2018,PM, Krishnakanth_Yachareni,14 PM - Fri Vikram Cse removed Abhinav Mississippi,2018,6,5,"['14', 'PM', 'Fri', 'Vikram', 'Cse', 'removed', 'Abhinav', 'Mississippi']",6,47,FALSE
763,05-06-2018,PM, Fri Saikirshna Bingi,Mari Abhinav valla akka pelli ki evaru evaru gng,2018,6,5,"['Mari', 'Abhinav', 'valla', 'akka', 'pelli', 'ki', 'evaru', 'evaru', 'gng']",7,45,FALSE
764,05-06-2018,PM, Cse Ravali,Raavatle,2018,6,5,['Raavatle'],-1,5,FALSE
765,05-06-2018,PM, Fri Santosh Cse,Nenu ravatle,2018,6,5,"['Nenu', 'ravatle']",0,9,FALSE
766,05-06-2018,PM, Fri Vishnu Prasad,Noo wayy yaar,2018,6,5,"['Noo', 'wayy', 'yaar']",1,10,FALSE
767,05-06-2018,PM, Fri Ramnarayan Cse,Rondu cmng vikrm ra nv ne buk istha😛,2018,6,5,"['Rondu', 'cmng', 'vikrm', 'ra', 'nv', 'ne', 'buk', 'istha', '']",7,33,FALSE
768,05-06-2018,PM, Fri Ramnarayan Cse,👍,2018,6,5,"['', '']",0,-2,FALSE
769,05-06-2018,PM, Cse Spandhana,🙋‍♀🙋‍♀🙋‍♀🙋‍♀🙋‍♀🙋‍♀,2018,6,5,"['', '']",0,15,FALSE
770,05-06-2018,PM, Cse Mounika Muniga,👍🏻,2018,6,5,"['', '']",0,-1,FALSE
771,05-06-2018,PM, Abhinav Mississippi,👍🏻👍🏻,2018,6,5,"['', '']",0,1,FALSE
772,05-06-2018,PM, Abhinav Mississippi,🙋🏼‍♂🙋🏼‍♂🕺🕺,2018,6,5,"['', '']",0,7,FALSE
773,05-06-2018,PM, Fri Saikirshna Bingi,me,2018,6,5,['me'],-1,-1,FALSE
774,05-06-2018,PM, Abhinav Mississippi,👍🏻,2018,6,5,"['', '']",0,-1,FALSE
775,05-06-2018,PM, Fri Saikumar Jntu,👈🏻👉🏻🤔🤔,2018,6,5,"['', '']",0,3,FALSE
776,05-06-2018,PM, Abhinav Mississippi,🤔🤔😏🤔,2018,6,5,"['', '']",0,1,FALSE
777,05-06-2018,PM, Fri Saikumar Jntu,"02 AM - Cse Deepa changed the subject from ""Snikitha marriage...."" to ""Happie bday sruthi😜""",2018,6,5,"['02', 'AM', 'Cse', 'Deepa', 'changed', 'the', 'subject', 'from', 'Snikitha', 'marriage', 'to', 'Happie', 'bday', 'sruthi', '']",13,88,FALSE
778,05-08-2018,12:02 AM, Cse Mounika T,"03 AM - Cse Niharika changed the subject from ""Happie bday sruthi😜"" to ""Appiee b'day champion..🎈""",2018,8,5,"['03', 'AM', 'Cse', 'Niharika', 'changed', 'the', 'subject', 'from', 'Happie', 'bday', 'sruthi', 'to', 'Appiee', 'b', 'day', 'champion', '']",15,94,FALSE
779,05-08-2018,12:03 AM, Cse Manasa,03 AM - Cse Niharika changed this group's icon,2018,8,5,"['03', 'AM', 'Cse', 'Niharika', 'changed', 'this', 'group', 's', 'icon']",7,43,FALSE
780,05-08-2018,12:03 AM, Cse Maheswari,04 AM - Cse Sruthi deleted this group's icon,2018,8,5,"['04', 'AM', 'Cse', 'Sruthi', 'deleted', 'this', 'group', 's', 'icon']",7,41,FALSE
781,05-08-2018,12:04 AM, Cse Ravali,04 AM - Cse Niharika changed this group's icon,2018,8,5,"['04', 'AM', 'Cse', 'Niharika', 'changed', 'this', 'group', 's', 'icon']",7,43,FALSE
782,05-08-2018,12:04 AM, Cse Ravali,Happy bdy sruthi,2018,8,5,"['Happy', 'bdy', 'sruthi']",1,13,FALSE
783,05-08-2018,12:03 AM, Fri Vishnu Prasad,04 AM - Cse Sruthi deleted this group's icon,2018,8,5,"['04', 'AM', 'Cse', 'Sruthi', 'deleted', 'this', 'group', 's', 'icon']",7,41,FALSE
784,05-08-2018,12:04 AM, Cse Ravali,05 AM - Cse Niharika changed this group's icon,2018,8,5,"['05', 'AM', 'Cse', 'Niharika', 'changed', 'this', 'group', 's', 'icon']",7,43,FALSE
785,05-08-2018,12:05 AM, Cse Ravali,Hapy bday dear😘,2018,8,5,"['Hapy', 'bday', 'dear', '']",2,12,FALSE
786,05-08-2018,12:03 AM, Fri Saikirshna Bingi,05 AM - Cse Sruthi deleted this group's icon,2018,8,5,"['05', 'AM', 'Cse', 'Sruthi', 'deleted', 'this', 'group', 's', 'icon']",7,41,FALSE
787,05-08-2018,12:05 AM, Fri Vishnu Prasad,Happy bday sruthi,2018,8,5,"['Happy', 'bday', 'sruthi']",1,14,FALSE
788,05-08-2018,12:03 AM, Cse Sruthi,05 AM - Fri Vishnu Prasad changed this group's icon,2018,8,5,"['05', 'AM', 'Fri', 'Vishnu', 'Prasad', 'changed', 'this', 'group', 's', 'icon']",8,48,FALSE
789,05-08-2018,12:05 AM, Fri Vishnu Prasad,05 AM - Cse Sruthi deleted this group's icon,2018,8,5,"['05', 'AM', 'Cse', 'Sruthi', 'deleted', 'this', 'group', 's', 'icon']",7,41,FALSE
790,05-08-2018,12:05 AM, Fri Vishnu Prasad,),2018,8,5,"['', '']",0,-2,FALSE
791,05-08-2018,12:03 AM, Fri Vishnu Prasad,06 AM - Cse Niharika changed this group's icon,2018,8,5,"['06', 'AM', 'Cse', 'Niharika', 'changed', 'this', 'group', 's', 'icon']",7,43,FALSE
792,05-08-2018,12:06 AM, Fri Vishnu Prasad,Haha...grp icon🤭🤭,2018,8,5,"['Haha', 'grp', 'icon', '']",2,14,FALSE
793,05-08-2018,12:04 AM, Fri Vishnu Prasad,06 AM - Cse Sruthi deleted this group's icon,2018,8,5,"['06', 'AM', 'Cse', 'Sruthi', 'deleted', 'this', 'group', 's', 'icon']",7,41,FALSE
794,05-08-2018,12:06 AM, Fri Vishnu Prasad,Yappie bday su..thi...😊😊,2018,8,5,"['Yappie', 'bday', 'su', 'thi', '']",3,21,FALSE
795,05-08-2018,12:04 AM, Fri Vishnu Prasad,"38 AM - Cse Deepa changed the subject from ""Appiee b'day champion..🎈"" to ""Hpy b'day bugga champion😜""",2018,8,5,"['38', 'AM', 'Cse', 'Deepa', 'changed', 'the', 'subject', 'from', 'Appiee', 'b', 'day', 'champion', 'to', 'Hpy', 'b', 'day', 'bugga', 'champion', '']",17,97,FALSE
796,05-08-2018,12:38 AM, Fri Santosh Cse,Happy birthday Sruthi,2018,8,5,"['Happy', 'birthday', 'Sruthi']",1,18,FALSE
797,05-08-2018,12:05 AM, Fri Santosh Cse,39 AM - Cse Deepa changed this group's icon,2018,8,5,"['39', 'AM', 'Cse', 'Deepa', 'changed', 'this', 'group', 's', 'icon']",7,40,FALSE
798,05-08-2018,12:39 AM, Cse Spandhana,🤣🤣🤣,2018,8,5,"['', '']",0,0,FALSE
799,05-08-2018,12:05 AM, Fri Vikram Cse,🎂🙉🙊🙉🙊,2018,8,5,"['', '']",0,2,FALSE
800,05-08-2018,12:05 AM, Fri Manoj Sirimla,<Media omitted>,2018,8,5,"['', 'Media', 'omitted', '']",2,12,TRUE
801,05-08-2018,12:05 AM, Fri Manoj Sirimla,Kasta padakandi,2018,8,5,"['Kasta', 'padakandi']",0,12,FALSE
802,05-08-2018,12:05 AM, Fri Manoj Sirimla,😊,2018,8,5,"['', '']",0,-2,FALSE
803,05-08-2018,12:05 AM, Fri Manoj Sirimla,Arey grp lo pette,2018,8,5,"['Arey', 'grp', 'lo', 'pette']",2,14,FALSE
804,05-08-2018,12:06 AM, Fri Vikram Cse,Pics,2018,8,5,['Pics'],-1,1,FALSE
805,05-08-2018,12:06 AM, Fri Vishnu Prasad,😜😜,2018,8,5,"['', '']",0,-1,FALSE
806,05-08-2018,12:06 AM, Fri Vishnu Prasad,Haa,2018,8,5,['Haa'],-1,0,FALSE
807,05-08-2018,12:06 AM, Fri Vishnu Prasad,Sare,2018,8,5,['Sare'],-1,1,FALSE
808,05-08-2018,12:06 AM, Cse Tejaswi,<Media omitted>,2018,8,5,"['', 'Media', 'omitted', '']",2,12,TRUE
809,05-08-2018,12:06 AM, Cse Komal,Nkokati kuda pettave😜,2018,8,5,"['Nkokati', 'kuda', 'pettave', '']",2,18,FALSE
810,05-08-2018,12:09 AM, Cse Snigda,Happy birthday Sruthi,2018,8,5,"['Happy', 'birthday', 'Sruthi']",1,18,FALSE
811,05-08-2018,12:22 AM, Cse Srujana,Happy birthday Sruthi,2018,8,5,"['Happy', 'birthday', 'Sruthi']",1,18,FALSE
812,05-08-2018,12:30 AM, Cse Nikila A,Happy bday sruthi.....🎂🍦,2018,8,5,"['Happy', 'bday', 'sruthi', '']",2,21,FALSE
813,05-08-2018,5:24 AM, Fri M. karthik,Happy birthday sruthi,2018,8,5,"['Happy', 'birthday', 'sruthi']",1,18,FALSE
814,05-08-2018,5:31 AM, Cse Shailaja Cse,Many more happy returns of the day SRUTHI 🥧🥧🍰🍺🍺🍺,2018,8,5,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'SRUTHI', '']",7,45,FALSE
815,05-08-2018,7:13 AM, Cse Manasa,Happy birthday sruthi,2018,8,5,"['Happy', 'birthday', 'sruthi']",1,18,FALSE
816,05-08-2018,7:15 AM, Fri Santosh Cse,Many more happy returns of the day sruthi😍😍🍰,2018,8,5,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'sruthi', '']",7,41,FALSE
817,05-08-2018,7:15 AM, Fri Saikirshna Bingi,Happy birthday Sruthi,2018,8,5,"['Happy', 'birthday', 'Sruthi']",1,18,FALSE
818,05-08-2018,7:16 AM, Cse Mounika T,Happy birthday Sruthi,2018,8,5,"['Happy', 'birthday', 'Sruthi']",1,18,FALSE
819,05-08-2018,7:18 AM, Fri Ramnarayan Cse,Happy birthday sruthi,2018,8,5,"['Happy', 'birthday', 'sruthi']",1,18,FALSE
820,05-08-2018,7:19 AM, Cse Mounya,Happy birthday Sruthi,2018,8,5,"['Happy', 'birthday', 'Sruthi']",1,18,FALSE
821,05-08-2018,7:40 AM, Fri Vishnu Prasad,Hpiee brthdy sruthi💐,2018,8,5,"['Hpiee', 'brthdy', 'sruthi', '']",2,17,FALSE
822,05-08-2018,7:48 AM, Fri Vishnu Prasad,Happy birthday sruthi😊😊,2018,8,5,"['Happy', 'birthday', 'sruthi', '']",2,20,FALSE
823,05-08-2018,7:52 AM, Fri Vishnu Prasad,By today it's one year for our B.Tech days,2018,8,5,"['By', 'today', 'it', 's', 'one', 'year', 'for', 'our', 'B', 'Tech', 'days']",9,39,FALSE
824,05-08-2018,8:14 AM, Fri Vishnu Prasad,Haa 😭,2018,8,5,"['Haa', '']",0,2,FALSE
825,05-08-2018,8:17 AM, Fri Jhanaki Ram,😭,2018,8,5,"['', '']",0,-2,FALSE
